"tweet","text","location"
41,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","New York"
42,"How did Biden underperform Clinton in NEW YORK by nearly 800K votes, but overperform her in Wisconsin (+250K), Pennsylvania (+487K), Arizona (+510K), Michigan (+530K), and Georgia (+590K)?","New York"
43,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election! https://t.co/tr35WKTKM8","New York"
44,"I’m on it","New York"
45,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New York"
46,"The Founders Outsmarted the Presidential Election Fraudsters - American Thinker https://t.co/NOUDDFQeE0","New York"
47,"Read this! It's astonishing &amp; speaks about this👇

https://t.co/VE4JRklWsU…","New York"
48,"Read this! It's astonishing &amp; speaks about this👇

https://t.co/VE4JRklWsU…","New York"
49,"....We cannot waste time and can only give to those states that will use the Vaccine immediately. Therefore the New York delay. Many lives to be saved, but we are ready when they are. Stop playing politics!","New York"
50,"😂🙄😳😬😤🤢🤮","New York"
51,"I was honored to speak today at the #MarchForTrump. I’ve never experienced anything like this. God bless everyone who came out to support election integrity and to show support for our President https://t.co/tc6kIq4bT0","New York"
52,"I filed a lawsuit today in federal court in Atlanta to establish that the March 6, 2020 Consent Agreement by the GA Secretary of State rendered UNLAWFUL the 11/3 GA general election.

I am right under established law. 

https://t.co/3FBMWlPDmC","New York"
53,"Dear @Twitter, stop interfering in the election.","New York"
54,"The Democrats rigged a United States election in the middle of the night by dumping mail-in ballots. 

There would be no other reason to block audits of those ballots to confirm their legitimacy. 

The media and Big tech is suppressing this truth from the world.","New York"
55,"Lou Dobbs demands GOP help Trump fight for 'what is rightfully his' https://t.co/6cTeSKohgI","New York"
56,"SEEMS LIKE GOV KEMP IS INVESTED IN D**om**in**ion...and he is also cheating.

RINO....SO SAD","New York"
57,"SERVICE...TO....SELF

REPTILIAN","New York"
58,"The Trump March in Washington isn’t about overturning the election. It’s a means of building fundraising lists, escalating dissent against Biden and Democrats, and laying the groundwork for future anti-democratic violence.","New York"
59,"Yes！","New York"
60,"@seanhannity You should leave willingly now while the getting is good because if you sick ass people think you are hijacking our GOV . There will be a Civil War in this Country. President Trump WON this Election in a landslide that is why all the house and senate seats are flipping red .","New York"
61,"😲😠😠
🇺🇸👍🇺🇸 https://t.co/3uuDuoWMuc","New York"
62,"Donald Trump has sexually harassed more women than confirmed cases of voter fraud in the election.","New York"
63,"We need to stop calling Trump’s election lies delusional and call them what they are: a deliberate attack on the process to convince his supporters he didn’t lose and boost whatever he plans post-Jan 20. It’s disinformation and it’s being enabled by some members of his party.","New York"
64,"Bears noting: @RudyGiuliani is both

(1) leading President Trump's hopeless, doomed, ridiculous effort to ""contest"" the election, and 

(2) the subject of an ongoing criminal investigation by the SDNY.","New York"
65,"@ali I remember your scope the morning after the election - we we were sinking. 

You rallied us to fight and thousands of us showed up in every swing state that same night.

It kept going.

And today, HUNDREDS OF THOUSANDS of people joined STS.  You did this.

Thank you @ali 🙏🧡🧡🧡","New York"
66,"@stillgray Marxists vs Freedom Supporters🇺🇸
Sadly, the police expected this
They've been expecting  a situation since the Election

Whilst others fight w/earthly ways, we must pray exercising (s)WORDs of Faith into the atmosphere
The weapons that move mountains are unseen
#IntelligentDesign https://t.co/798wW562qP","New York"
67,"#PRAYERCall Citizens of HEAVEN
DUAL Citizenship
Diplomatic Immunity
PRAY FOR DC's Police, Freedom Supporters &amp; Citizens-We Come Into Agreement!
#IntelligentDesign
#IntelligentSpeech
#EmotionalTears
#InHisImage
#NotAnAnimal

#UnitedWePray
#UnitedWePraise
#UnitedWeStand \0/","New York"
68,"オヤビン：
ジョージア州で進んでいる手作業集計は時間の無駄。署名の照合はしていない。署名照合ができるまで集計は延期すべき。急進左派に選挙を盗ませるな！","New York"
69,"The DOJ dropped their investigation into Kelly Loeffler's insider trading shortly after her husband Jeffrey Sprecher, who owns the New York Stock Exchange, donated $1 million to Trump's super PAC. Corrupt! #LootingLoeffler https://t.co/uYkKykbcTT","New York"
70,"Did Trudeau take advantage of these voting machines? Has Elections Canada investigated any of this company’s political motivations? Was this company given any federal funds? I’m sure our 2019 election was a victim of this hacking!","New York"
71,"In 2012, Obama set an all-time record low for the number of counties won in a presidential election with 689.
Biden won only 477 counties, but supposedly had 9 million more votes.
Republicans didn't lose a House seat this year and picked up 12.
Blue mirage?","New York"
72,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New York"
73,"Congratulations to San Diego's first LGBTQ and POC mayor, Mayor-Elect @ToddGloria! 🏳️‍🌈","New York"
74,"The people’s President is Donald J Trump. The media has done everything they can to lie, suppress, censor and now rig this truth and election from the world.

What is happening in Washington D.C today is unlike anything I’ve ever seen. 

#StopTheSteaI #MillionMAGAMarch2020 https://t.co/VuzJ3E1PI8","New York"
75,"This is supposed to be our next president? Hell no https://t.co/gxlwJpsMMo","New York"
76,"@chickasaw2153 @JonathanTurley It’s fair to say but if you’re entertaining the kinds of conspiratorial fantasies it appears you are then you have just proven that you’re not choosing your sources of information wisely. In an election with two main candidates, neither is guaranteed to win. Your guy simply lost.","New York"
77,"Top US Pollster and Statistician Richard Baris — People's Pundit — SUSPENDED from Twitter for Reporting on Disputed Election — Political 'WrongThink' Not Allowed https://t.co/uHBZnJJn1I via Said 10,000 DEAD PEOPLE VOTED IN MICHIGAN. When will this RIGGED ELECTION be overturned!","New York"
78,"For each case that was thrown out for no evidence of voter fraud will equal another Trump firing because those lawyers could not lie for Trump.
Fraud Trump is still a LOO_OOO_SSER
@realDonaldTrump","New York"
79,"seriously.
i didn't want joe biden i wanted an actual progressive competent candidate.","New York"
80,"@RealUISwift We were talking about Trudeau and the federal election... I didn’t count for the cpc leadership","New York"
81,"Chairman of SMARTMATIC Mark Malloch Brown… member of British House of Lords…for years has been closely associated w/George Soros...this election is being stolen by corruption funded by China/Soros/Obama/Clinton/DNC
https://t.co/v9ytp7GZ3O","New York"
82,"Hundreds? Now we know who’s been counting the ballots!","New York"
83,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New York"
84,"Way to go @tracybeanz knock em dead. Thank you for your hard work.","New York"
85,"Over $1billion worth of bitcoin was moved on Election day from the fourth richest bitcoin account in the world

It was seized by the FBI

Nothing to See Here 

https://t.co/BOnZIATYPM https://t.co/JjAfSkfCBH","New York"
86,"Pelosi is a cheat, guilty of election fraud.
LOCK PELOSI UP!!!","New York"
87,"They said, ""don't worry - we'll have your stimulus as soon as the election is over""

It's been over for almost two weeks. Meanwhile, we got $1,200 one time 232 days ago. They gave us $5.17 a day

Meanwhile, airlines got a $50 billion bailout and have laid off 90,000 people so far","New York"
88,"Again, never forget that the election seemed closer than it was because Republican legislatures in PA and MI deliberately sabotaged the vote count to help Donald Trump potentially steal the election","New York"
89,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","New York"
90,"@realDonaldTrump @realDonaldTrump Per you Mr. President, 'The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don't let the Radical Left Dems #STEAL THE Election!"" #2020PresidentialElection.","New York"
91,"I believe that the Dem’s  INTERNAL polling told them they would lose and which states they needed to “manufacture” votes in.  The MSM polls are fictional, and only used in an attempt to sway public opinion.

Polling on The 2020  Election Missed the Mark https://t.co/fqPnXCxAD1","New York"
92,"No one believes that a guy who couldn’t fill a a room won this election! #Trump2020 https://t.co/fBRc2fND6V","New York"
93,"In 2012, Obama set an all-time record low for the number of counties won in a presidential election with 689.
Biden won only 477 counties, but supposedly had 9 million more votes.
Republicans didn't lose a House seat this year and picked up 12.
Blue mirage?","New York"
94,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","New York"
95,"This is how they act when they think they won. #TrumpWon","New York"
96,"I’m on it","New York"
97,"@CNN Heck them hillbillies ain’t know nothing about fashion! Whatcha gone do Vanka!? @IvankaTrump New York hates you!","New York"
98,"That s the good way to use twitter on states :P","New York"
99,"So I have to carry around proof that I took the vaccine to go to a concert but I don’t need an ID to vote in an election?","New York"
100,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","New York"
101,"The best is yet to come trump 2020 💪👌👍😁","New York"
102,"The guy who had Louis DeJoy cripple the USPS, told his voters to vote TWICE, and then told millions more NOT to use mail-in ballots is calling the election ""rigged"" and is wondering why he lost.

You can't make this shit up.","New York"
103,"Standing up for liberty &amp; against election theft with @WatsonSpeaking in Missouri 🇺🇸🙌🏾 #MarchForTrump #MillionMAGAMarch #StopTheSteaI https://t.co/u8UEIxaZgh","New York"
104,"@CassandraRules Or push any pro-liberty and pro-privacy laws that can’t be undone so easily in case he loses the election. Laws that keep people from being fearful for speaking out. Such a letdown really.","New York"
105,"YEAH I VOTED FOR TRUMP. As a Black Man is bothers me to know the ELECTION was stolen from us. Its like I dont have a VOICE.... My old account was susp3nded I had 25k followers.. CAN I GET SOME RETWEETS AND FOLLOWS? I follow all back. Love ya fr fr💕💕🙏🙏🙏","New York"
106,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","New York"
107,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","New York"
108,"""This claim about election fraud is disputed?"" By whom? By the ones who committed it? Of course, that makes more sense.","New York"
109,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","New York"
110,"The guy who had Louis DeJoy cripple the USPS, told his voters to vote TWICE, and then told millions more NOT to use mail-in ballots is calling the election ""rigged"" and is wondering why he lost.

You can't make this shit up.","New York"
111,"I'm so delighted.  Just like Wisconsin he realizes he is about to lose Georgia for a second time. 

womp womp.","New York"
112,"Add @GovRonDeSantis to the ticket. @TimScottSC is a serious contender as well. There is a truly diverse array of young Republicans ready to save America from the catastrophe of this stolen 2020 election.","New York"
113,"Foreign interference is a U.S. federal election, is it?
https://t.co/Ot4zOAvuo7","New York"
114,"Will you turn 18 by 1/5/21?  Register to vote by 12/5/20 to be able to vote in the critical #GASen special election on 1/5/21.

Electing @ossoff and @ReverendWarnock will help reduce student debt and make sure you have access to healthcare.

#DemCastGA 🍑
https://t.co/6S3qlhRuep","New York"
115,"Wow. This is exactly what happened to us. Great courage by judge! https://t.co/p86FXdcBl2","New York"
116,"This claim about election fraud is true.","New York"
117,"Fact check: No evidence vote was cast in Joe Frazier's name https://t.co/QyPRCFW3FL via @usatoday","New York"
118,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","New York"
119,"@Humbert00754080 @Mike_Pence @WhiteHouse @pfizer @realDonaldTrump Think about it every State knew that Trump would challenge the election and tried their best to ensure the safest election possible and there was still problems","New York"
120,"In 2017 the Maricopa County Recorder issued a report saying he “believes all ballots will be counted and unofficial results reported out within 72 hours of polls closing on Election Day.”  P.19 

Except apparently when @realDonaldTrump is on the ballot. https://t.co/UPax6GVkjW","New York"
121,"YEP this is Biden’s unity and healing right here! Where is the so called President elect and his sidekick now? Crickets!
🦗🦗🦗Low life M’frs! This is why we voted for President Trump’s re-election to put all these degenerates away! 
#Biden2020 #TrumpWon","New York"
122,"👍","New York"
123,"🤔
https://t.co/Mdmkw5jby6","New York"
124,"Hundreds of thousands of people showing their support in D.C. They will not stand for a Rigged and Corrupt Election!","New York"
125,"@RepDougCollins @GaSecofState @SidneyPowell1 @LLinWood @GovKemp","New York"
126,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","New York"
127,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.","New York"
128,"Trump says the battleground states saw election fraud. Republican officials running those states disagree. https://t.co/j1f0JYlRiI","New York"
129,"It hurts seeing Filipinos BEG for help. Napaka incompetent ng national government. Kadiri. Walang humihiling na lumangoy ka. At least please do the bare minimum.  

Let’s vote better next election—elect someone who’ll actually do the job, hindi yung feeling laging inaapi siya.","New York"
130,"Shortly after the election was called for Joe Biden, supporters seemed to turn to the lawless fantasy of the character “Dick the Butcher” in Henry IV for their first priority. “The first thing we do, let us kill all the lawyers.” https://t.co/wzjLMX8wDq","New York"
131,"I know my mail in ballot wouldn't have been counted because I forgot the secrecy sleeve, I was also late at mailing it. I though I could drop it in the mail a few days before election -it was a good thing I double checked because I ended up having to drop it off.","New York"
132,"MASSIVE_CORRUPTION_AT_THE_HIGHEST_LEVELS
BIGGER_THAN_YOU_CAN_IMAGINE
AMERICAN_REVOLUTION_1776🇺🇸","New York"
133,"@realDonaldTrump Pretty sure that you don’t get to win a whole election because.....oh, never mind.
It just doesn’t matter. Period.","New York"
134,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons! https://t.co/RMOa4jKZwA","New York"
135,"....We cannot waste time and can only give to those states that will use the Vaccine immediately. Therefore the New York delay. Many lives to be saved, but we are ready when they are. Stop playing politics!","New York"
136,"The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!","New York"
137,"The most corrupt institutions and individuals in America have declared that the election was free of fraud, and that's good enough for me. What's wrong with the rest of you?","New York"
138,"CNN: “As Trump refuses to concede, Pro-Trump groups protest the most secure election in American history.”

This is why you’re called the enemy of the people.","New York"
139,"Georgia Legislature must step in and order a real canvass. Secretary of State’s continuing failure to protect citizens of Georgia’s right to honest election requires legislature intervening as U S Constitution provides","New York"
140,"BOMBSHELL: The 2020 election took place under a Trump-declared ""National Emergency""  that set an Election Day trap for the ""unauthorized accessing of election and campaign infrastructure"" which is a crucial point to understand what's coming next.""

https://t.co/6VhLGBcUk9","New York"
141,"The Trump campaign’s election results lawsuits are falling apart - Vox https://t.co/ARU7bmt6yB","New York"
142,"@realDonaldTrump The election is over Donald. Long over. The more they recount the more you get humiliated. It’s like dying with a thousand cuts the more you deny losing badly. Loser!","New York"
143,"Lol And you’re full of it #littleman. ⁦@BarackObama⁩ just what would you know about law... Obama says “there is 'no legal basis' for Trump election challenges”","New York"
144,"Our election was hijacked. There is no question. Congress has a duty to #ProtectOurDemocracy &amp; #FollowTheFacts.","New York"
145,"President Trump is threatening not to send a COVID-19 vaccine to New York once it gets federal approval, saying that a separate state review will cause extended delays. But the state's experts could move just as quickly as the FDA. #APFactCheck https://t.co/bM2KA4mgTx","New York"
146,"I’m on it","New York"
147,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","New York"
148,"These people thought that mail-in votes would let them pull a Bush v. Gore this year by suing to stop the count, and when it didn't happen they invented this whole mythology of a stolen election out of sheer disappointment","New York"
149,"Dear people of Baltistan! On election before going to polling stations just think about these two pictures. PM Imran Khan wants us to stand up for ourselves whereas Nawaz Sharif wants us to be weak and his slaves.

#جی_بی_میں_بلا_چلے_گا
 #گلگت_بلتستان_عمران_کا https://t.co/lhfPynb44z","New York"
150,"It seems to me he has more support now than ever. I’m hearing from a lot of people that regret not being more vocal before the election.","New York"
151,"DOES THE CIA OPERATE THE ELECTION RIGGING SOFTWARE PARAGON?Note their updates in https://t.co/ZQi3J8dnL6 for 2001 have all been removed.

https://t.co/7TXPilzJ38 https://t.co/zOhp1VKBc6","New York"
152,"How did Biden underperform Clinton in NEW YORK by nearly 800K votes, but overperform her in Wisconsin (+250K), Pennsylvania (+487K), Arizona (+510K), Michigan (+530K), and Georgia (+590K)?","New York"
153,"@realDonaldTrump Can we rest now? Let’s just say  you lost the election by a very wide margin . 
Next post ....","New York"
154,"As of Now: trump Virus has Killed Over 245,500 Americans !!!!  Trumpers think that’s a small number,and don’t worry about it, They are Wrong !!!!!!!! Over 10,800,000 cases Confirmed in U S , 45 Still NO Plan !!! 45 still Hiding, Crying, b/c He Lost the Election!!! America Won !!!","New York"
155,"Y’all republicans really believe that we would rig the election and then choose JOE BIDEN!?!? 😭😭😭","New York"
156,"Our election was hijacked. There is no question. Congress has a duty to #ProtectOurDemocracy &amp; #FollowTheFacts.","New York"
157,"People are not going to stand for having this Election stolen from them by a privately owned Radical Left company, Dominion, and many other reasons!","New York"
158,"Exactly","New York"
159,"Using my COVID small business government loans to open a Chinese wet market in New York","New York"
160,"https://t.co/skHdFPEBKa","New York"
161,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","New York"
162,"Texas Representative Louie Gohmert discusses the 'mainstream' media's disinterest in election integrity. https://t.co/VlT7z8drtO https://t.co/Bfj3SzGW9c","New York"
163,"Nope.  It was his widow.","New York"
164,"This is a lie. His widow voted, he didn't.

https://t.co/5lIo5LZljy","New York"
165,"@TrumpWarRoom Trump's election lies have all been debunked in court.

He's 1-19.
The only case he won was to allow observers to stand a little closer in one state. That's it. No votes were disallowed or changed. 

Here's a litany of some lies his flunkies tried to push:
https://t.co/wbpwib1zui","New York"
166,"The election was not stolen. Trump's tweet is a lie. He lost fair and square.","New York"
167,"#stopthesteal https://t.co/mdtk4vvM9d","New York"
168,"YEAH I VOTED FOR TRUMP. As a Black Man is bothers me to know the ELECTION was stolen from us. Its like I dont have a VOICE.... My old account was susp3nded I had 25k followers.. CAN I GET SOME RETWEETS AND FOLLOWS? I follow all back. Love ya fr fr💕💕🙏🙏🙏","New York"
169,"After seeing confederate flags at the march, these words of wisdom are everything! I want to have a fair election, but after seeing a confederate flag, I see deception. I concede from all political propaganda. Let THE JUDGE decide. Je finis. Ich bin fröhlich nicht!! Verpassen!","New York"
170,"Trump Accuses Dominion Voting Systems of Deleting 2.7 Million Votes for Him! It looks like to me that the #Democrats got caught red-handed trying to fix this presidential election #TrumpWillPrevail if there's still any justice here in America #Trumpwins 

https://t.co/HdY8JC74Jd","New York"
171,"On @newsmax with @JohnFBachman and former Milwaukee Sheriff @SheriffClarke discussing @chicagosmayor’s new lockdown &amp; the rise of suicides in America. People are tired of lockdowns - this is why @realDonaldTrump did better in Illinois this election than 2016. https://t.co/Igp8xpvSvF","New York"
172,"“I do think that Trump will win the Pennsylvania lawsuit.”

President Trump will win a lawsuit in #Pennsylvania regarding #Ballots received after #ElectionDay, said constitutional law expert @AlanDersh. https://t.co/2TdSoonHN8","New York"
173,"We support president #Trump and those who support the fight against #FraudElections! #AuditTheVote #StopTheSteal @HouseGOP @SenateGOP @GOP @TuckerCarlson @seanhannity @benshapiro @RealCandaceO https://t.co/4H2JakZ8zF","New York"
174,"@realDonaldTrump This massive“ Dominion election fraud and the pallets of ballots mail-in fraud orchestrated by Dems must not be certified as legit!","New York"
175,"PA Election Analysis: HUGE Anomalies &amp; Indisputable Data | https://t.co/kuvBaTf1Ay https://t.co/s1SFPD2zcq","New York"
176,"YEAH I VOTED FOR TRUMP. As a Black Man is bothers me to know the ELECTION was stolen from us. Its like I dont have a VOICE.... My old account was susp3nded I had 25k followers.. CAN I GET SOME RETWEETS AND FOLLOWS? I follow all back. Love ya fr fr💕💕🙏🙏🙏","New York"
177,"It makes sense that Rudy has been appointed Trump’s right hand man for the election fraud fight.  Of course, Rudy’s right hand is in his pants.","New York"
178,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","New York"
179,"Mr. President, it’s not a recount, it’s an audit. The recount comes later.","New York"
180,"This is a good breakdown of why @fleccas viral list of “dead voters” in Michigan was a scam. 

I believe he did it on purpose and I know he got people in Michigan harassed.

The 'dead voters' in Michigan who are still alive

https://t.co/2zkqg2G9u7","New York"
181,"Warnock: Americans Must 'Repent' for Backing Trump and 'Worship of Whiteness' - Washington Free Beacon //#RepentThis  https://t.co/mXYriSIpxT","New York"
182,"This is a FAILED ELECTION.

U.S. Supreme Court! State legislatures! Electoral College!","New York"
183,"The media is LYING to you about this election.

Joe Biden                                  Donald J Trump https://t.co/Svn8E4upzh","New York"
184,"💥💥💥💥👇👇👇👇 https://t.co/TKZllzTLVt","New York"
185,"Winterton, New York Consumer Credit Counseling Service | (800) 254-4100 https://t.co/eu8S4VyZpP Winterton, New York Free Consumer Credit Counseling Service call (800) 254-4100, Credit Repair, Debt Consolidation, https://t.co/iLSkGpMHBA Foreclosure Prevention, Student Loan Cons…","New York"
186,"Trump/GOP actually lost 7 today in PA. 
✅5 in Philly
✅1 in Montgomery County
✅1 in 3rd Circuit
They are 1-20 overall.
https://t.co/GZRET83sby","New York"
187,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","New York"
188,"So we’re all supposed to keep dying in a plague while this guy works through his feelings over the fact that he lost an election?","New York"
189,"""Hundreds"" ?    Sounds like a dud.

Trump greets hundreds of supporters in D.C. to falsely claim he won election https://t.co/HUyZuPLSt6","New York"
190,"When??","New York"
191,"I can hardly wait to put forth all the evidence we have collected on D o m i n i o n...we know the machines were..producing altered election results...100s of 1000s of votes... President Trump won this election in a landslide. It's going to be irrefutable.
-@SidneyPowell1","New York"
